canonical_name	alias	alias_type	source
fosfomycin	fo	abbreviation	amr_r
fosfomycin	fof	abbreviation	amr_r
fosfomycin	fos	abbreviation	amr_r
fosfomycin	fosf	abbreviation	amr_r
fosfomycin	fosfocina	synonym	amr_r
fosfomycin	fosfom	abbreviation	amr_r
fosfomycin	fosfomicin	synonym	amr_r
fosfomycin	fosfomicina	synonym	amr_r
fosfomycin	fosfomycine	synonym	amr_r
fosfomycin	fosfomycinum	synonym	amr_r
fosfomycin	fosfonomycin	synonym	amr_r
fosfomycin	fosmyc	abbreviation	amr_r
fosfomycin	infectophos	synonym	amr_r
fosfomycin	phosphonemycin	synonym	amr_r
fosfomycin	phosphonomycin	synonym	amr_r
fosfomycin	veramina	synonym	amr_r
fusidic acid	FA	card_abbreviation	card
fusidic acid	fa	abbreviation	amr_r
fusidic acid	flucidin	synonym	amr_r
fusidic acid	fucidate	synonym	amr_r
fusidic acid	fucidina	synonym	amr_r
fusidic acid	fucidine	synonym	amr_r
fusidic acid	fucithalmic	synonym	amr_r
fusidic acid	fusaci	abbreviation	amr_r
fusidic acid	fusi	abbreviation	amr_r
fusidic acid	fusidate	synonym	amr_r
fusidic acid	fusidicacid	synonym	amr_r
fusidic acid	fusidin	synonym	amr_r
fusidic acid	fusidine	synonym	amr_r
fusidic acid	taksta	synonym	amr_r
g418	G418	card_abbreviation	card
ge2270a	GE2A	card_abbreviation	card
gentamicin	GEN	card_abbreviation	card
gentamicin	centicin	synonym	amr_r
gentamicin	cidomycin	synonym	amr_r
gentamicin	cn	abbreviation	amr_r
gentamicin	garamicin	synonym	amr_r
gentamicin	garamycin	synonym	amr_r
gentamicin	ge1000	abbreviation	amr_r
gentamicin	ge2000	abbreviation	amr_r
gentamicin	gen	abbreviation	amr_r
gentamicin	gen128	abbreviation	amr_r
gentamicin	gen500	abbreviation	amr_r
gentamicin	gent	abbreviation	amr_r
gentamicin	genta1	abbreviation	amr_r
gentamicin	gentacycol	synonym	amr_r
gentamicin	gentam	abbreviation	amr_r
gentamicin	gentamicina	synonym	amr_r
gentamicin	gentamicine	synonym	amr_r
gentamicin	gentamicins	synonym	amr_r
gentamicin	gentamicinum	synonym	amr_r
gentamicin	gentamycins	synonym	amr_r
gentamicin	gentamycinum	synonym	amr_r
gentamicin	gentocin	synonym	amr_r
gentamicin	gm	abbreviation	amr_r
gentamicin	lyramycin	synonym	amr_r
gentamicin	oksitselanim	synonym	amr_r
gentamicin	septigen	synonym	amr_r
gentamicin	septocin	synonym	amr_r
gentamicin c	GENC	card_abbreviation	card
hygromycin	antihelmycin	synonym	amr_r
hygromycin	destomysin	synonym	amr_r
hygromycin	hyanthelmix	synonym	amr_r
hygromycin	hygromix	synonym	amr_r
hygromycin	hygrovectine	synonym	amr_r
hygromycin	hygrovetine	synonym	amr_r
hygromycin b	HGM	card_abbreviation	card
hygromycin b	Hyrgomycin B	source_name	card
imipenem	IPM	card_abbreviation	card
imipenem	imci	abbreviation	amr_r
imipenem	imi	abbreviation	amr_r
imipenem	imip	abbreviation	amr_r
imipenem	imip32	abbreviation	amr_r
imipenem	imipemide	synonym	amr_r
imipenem	imipen	abbreviation	amr_r
imipenem	imipenemum	synonym	amr_r
imipenem	imipenen	synonym	amr_r
imipenem	imp	abbreviation	amr_r
imipenem	primaxin	synonym	amr_r
imipenem	recarbrio	synonym	amr_r
imipenem	tienam	synonym	amr_r
imipenem	tienamycin	synonym	amr_r
isepamicin	isepacin	synonym	amr_r
isepamicin	isepalline	synonym	amr_r
isepamicin	isepam	abbreviation	amr_r
isepamicin	isepamicina	synonym	amr_r
isepamicin	isepamicine	synonym	amr_r
isepamicin	isepamicinsulphate	synonym	amr_r
isepamicin	isepamicinum	synonym	amr_r
isoniazid	INH	card_abbreviation	card
isoniazid	abdizide	synonym	amr_r
isoniazid	acetylisoniazide	synonym	amr_r
isoniazid	andrazide	synonym	amr_r
isoniazid	anidrasona	synonym	amr_r
isoniazid	antimicina	synonym	amr_r
isoniazid	antituberkulosum	synonym	amr_r
isoniazid	armacide	synonym	amr_r
isoniazid	armazid	synonym	amr_r
isoniazid	armazide	synonym	amr_r
isoniazid	atcotibine	synonym	amr_r
isoniazid	azuren	synonym	amr_r
isoniazid	cedin	synonym	amr_r
isoniazid	cemidon	synonym	amr_r
isoniazid	chemiazid	synonym	amr_r
isoniazid	chemidon	synonym	amr_r
isoniazid	continazine	synonym	amr_r
isoniazid	cortinazine	synonym	amr_r
isoniazid	cotinazin	synonym	amr_r
isoniazid	cotinizin	synonym	amr_r
isoniazid	defonin	synonym	amr_r
isoniazid	dianicotyl	synonym	amr_r
isoniazid	dibutin	synonym	amr_r
isoniazid	diforin	synonym	amr_r
isoniazid	dinacrin	synonym	amr_r
isoniazid	dinocrin	synonym	amr_r
isoniazid	ditubin	synonym	amr_r
isoniazid	ebidene	synonym	amr_r
isoniazid	eralon	synonym	amr_r
isoniazid	ertuban	synonym	amr_r
isoniazid	eutizon	synonym	amr_r
isoniazid	evalon	synonym	amr_r
isoniazid	fetefu	synonym	amr_r
isoniazid	fimalene	synonym	amr_r
isoniazid	hidranizil	synonym	amr_r
isoniazid	hidrasonil	synonym	amr_r
isoniazid	hidrulta	synonym	amr_r
isoniazid	hidrun	synonym	amr_r
isoniazid	hycozid	synonym	amr_r
isoniazid	hydra	synonym	amr_r
isoniazid	hydrazid	synonym	amr_r
isoniazid	hyozid	synonym	amr_r
isoniazid	hyzyd	synonym	amr_r
isoniazid	idrazil	synonym	amr_r
isoniazid	inh	abbreviation	amr_r
isoniazid	inizid	synonym	amr_r
isoniazid	ipcazide	synonym	amr_r
isoniazid	iscotin	synonym	amr_r
isoniazid	isidrina	synonym	amr_r
isoniazid	ismazide	synonym	amr_r
isoniazid	isobicina	synonym	amr_r
isoniazid	isocid	synonym	amr_r
isoniazid	isocidene	synonym	amr_r
isoniazid	isocotin	synonym	amr_r
isoniazid	isohydrazide	synonym	amr_r
isoniazid	isokin	synonym	amr_r
isoniazid	isolyn	synonym	amr_r
isoniazid	isonerit	synonym	amr_r
isoniazid	isonex	synonym	amr_r
isoniazid	isonia	abbreviation	amr_r
isoniazid	isoniacid	synonym	amr_r
isoniazid	isoniazida	synonym	amr_r
isoniazid	isoniazide	synonym	amr_r
isoniazid	isoniazidum	synonym	amr_r
isoniazid	isonicazide	synonym	amr_r
isoniazid	isonicid	synonym	amr_r
isoniazid	isonico	synonym	amr_r
isoniazid	isonicotan	synonym	amr_r
isoniazid	isonicotil	synonym	amr_r
isoniazid	isonicotinhydrazid	synonym	amr_r
isoniazid	isonicotinohydrazide	synonym	amr_r
isoniazid	isonide	synonym	amr_r
isoniazid	isonidrin	synonym	amr_r
isoniazid	isonikazid	synonym	amr_r
isoniazid	isonilex	synonym	amr_r
isoniazid	isonin	synonym	amr_r
isoniazid	isonindon	synonym	amr_r
isoniazid	isonirit	synonym	amr_r
isoniazid	isoniton	synonym	amr_r
isoniazid	isonizida	synonym	amr_r
isoniazid	isonizide	synonym	amr_r
isoniazid	isotamine	synonym	amr_r
isoniazid	isotebe	synonym	amr_r
isoniazid	isotebezid	synonym	amr_r
isoniazid	isotinyl	synonym	amr_r
isoniazid	isozid	synonym	amr_r
isoniazid	isozide	synonym	amr_r
isoniazid	isozyd	synonym	amr_r
isoniazid	laniazid	synonym	amr_r
isoniazid	laniozid	synonym	amr_r
isoniazid	mayambutol	synonym	amr_r
isoniazid	mybasan	synonym	amr_r
isoniazid	neoteben	synonym	amr_r
isoniazid	neoxin	synonym	amr_r
isoniazid	neumandin	synonym	amr_r
isoniazid	nevin	synonym	amr_r
isoniazid	niadrin	synonym	amr_r
isoniazid	nicazide	synonym	amr_r
isoniazid	nicetal	synonym	amr_r
isoniazid	nicizina	synonym	amr_r
isoniazid	niconyl	synonym	amr_r
isoniazid	nicotibina	synonym	amr_r
isoniazid	nicotibine	synonym	amr_r
isoniazid	nicotisan	synonym	amr_r
isoniazid	nicozide	synonym	amr_r
isoniazid	nidaton	synonym	amr_r
isoniazid	nidrazid	synonym	amr_r
isoniazid	nikozid	synonym	amr_r
isoniazid	niplen	synonym	amr_r
isoniazid	nitadon	synonym	amr_r
isoniazid	niteban	synonym	amr_r
isoniazid	nitebannsc	synonym	amr_r
isoniazid	nydrazid	synonym	amr_r
isoniazid	nyscozid	synonym	amr_r
isoniazid	pelazid	synonym	amr_r
isoniazid	percin	synonym	amr_r
isoniazid	phthisen	synonym	amr_r
isoniazid	preparation	synonym	amr_r
isoniazid	pycazide	synonym	amr_r
isoniazid	pyreazid	synonym	amr_r
isoniazid	pyricidin	synonym	amr_r
isoniazid	pyridicin	synonym	amr_r
isoniazid	pyrizidin	synonym	amr_r
isoniazid	raumanon	synonym	amr_r
isoniazid	razide	synonym	amr_r
isoniazid	retozide	synonym	amr_r
isoniazid	rifater	synonym	amr_r
isoniazid	rimicid	synonym	amr_r
isoniazid	rimifon	synonym	amr_r
isoniazid	rimiphone	synonym	amr_r
isoniazid	rimitsid	synonym	amr_r
isoniazid	robiselin	synonym	amr_r
isoniazid	robisellin	synonym	amr_r
isoniazid	roxifen	synonym	amr_r
isoniazid	sanohidrazina	synonym	amr_r
isoniazid	sauterazid	synonym	amr_r
isoniazid	sauterzid	synonym	amr_r
isoniazid	stanozide	synonym	amr_r
isoniazid	tebecid	synonym	amr_r
isoniazid	tebenic	synonym	amr_r
isoniazid	tebexin	synonym	amr_r
isoniazid	tebilon	synonym	amr_r
isoniazid	tebos	synonym	amr_r
isoniazid	teebaconin	synonym	amr_r
isoniazid	tekazin	synonym	amr_r
isoniazid	tibazide	synonym	amr_r
isoniazid	tibemid	synonym	amr_r
isoniazid	tibiazide	synonym	amr_r
isoniazid	tibinide	synonym	amr_r
isoniazid	tibison	synonym	amr_r
isoniazid	tibivis	synonym	amr_r
isoniazid	tibizide	synonym	amr_r
isoniazid	tibusan	synonym	amr_r
isoniazid	tisin	synonym	amr_r
isoniazid	tisiodrazida	synonym	amr_r
isoniazid	tizide	synonym	amr_r
isoniazid	tubazid	synonym	amr_r
isoniazid	tubazide	synonym	amr_r
isoniazid	tubeco	synonym	amr_r
isoniazid	tubecotubercid	synonym	amr_r
isoniazid	tuberian	synonym	amr_r
isoniazid	tubicon	synonym	amr_r
isoniazid	tubilysin	synonym	amr_r
isoniazid	tubizid	synonym	amr_r
isoniazid	tubomel	synonym	amr_r
isoniazid	tyvid	synonym	amr_r
isoniazid	unicocyde	synonym	amr_r
isoniazid	unicozyde	synonym	amr_r
isoniazid	vazadrine	synonym	amr_r
isoniazid	vederon	synonym	amr_r
isoniazid	zidafimia	synonym	amr_r
isoniazid	zinadon	synonym	amr_r
isoniazid	zonazide	synonym	amr_r
kanamycin	KAN	card_abbreviation	card
kanamycin	hlk	abbreviation	amr_r
kanamycin	k	abbreviation	amr_r
kanamycin	kan	abbreviation	amr_r
kanamycin	kana	abbreviation	amr_r
kanamycin	kanamicina	synonym	amr_r
kanamycin	kanamy	abbreviation	amr_r
kanamycin	kanamycine	synonym	amr_r
kanamycin	kanamycins	synonym	amr_r
kanamycin	kanamycinum	synonym	amr_r
kanamycin	kantrex	synonym	amr_r
kanamycin	klebcil	synonym	amr_r
kanamycin	km	abbreviation	amr_r
kasugamycin	KAS	card_abbreviation	card
kasugamycin	Kasugamicin	source_name	card
kasugamycin	kasumin	synonym	amr_r
kasugamycin	kasuminl	synonym	amr_r
kirromycin	KIR	card_abbreviation	card
levofloxacin	LEV	card_abbreviation	card
levofloxacin	aeroquin	synonym	amr_r
levofloxacin	cravit	synonym	amr_r
levofloxacin	dextrofloxacin	synonym	amr_r
levofloxacin	dynaquin	synonym	amr_r
levofloxacin	elequine	synonym	amr_r
levofloxacin	iquix	synonym	amr_r
levofloxacin	le	abbreviation	amr_r
levofloxacin	lev	abbreviation	amr_r
levofloxacin	levaquin	synonym	amr_r
levofloxacin	levo	abbreviation	amr_r
levofloxacin	levofiexacin	synonym	amr_r
levofloxacin	levofl	abbreviation	amr_r
levofloxacin	levofloxacine	synonym	amr_r
levofloxacin	levofloxacino	synonym	amr_r
levofloxacin	levofloxacinum	synonym	amr_r
levofloxacin	loxof	synonym	amr_r
levofloxacin	lvx	abbreviation	amr_r
levofloxacin	ofloxcacin	synonym	amr_r
levofloxacin	oftaquix	synonym	amr_r
levofloxacin	quinsair	synonym	amr_r
levofloxacin	quixin	synonym	amr_r
levofloxacin	tavanic	synonym	amr_r
levofloxacin	unibiotic	synonym	amr_r
levofloxacin	venaxan	synonym	amr_r
lincomycin	albiotic	synonym	amr_r
lincomycin	bactramycin	synonym	amr_r
lincomycin	cillimycin	synonym	amr_r
lincomycin	frademicina	synonym	amr_r
lincomycin	jiemycin	synonym	amr_r
lincomycin	linc	abbreviation	amr_r
lincomycin	lincocin	synonym	amr_r
lincomycin	lincogap	synonym	amr_r
lincomycin	lincolcina	synonym	amr_r
lincomycin	lincolnensin	synonym	amr_r
lincomycin	lincom	abbreviation	amr_r
lincomycin	lincomicina	synonym	amr_r
lincomycin	lincomix	synonym	amr_r
lincomycin	lincomycine	synonym	amr_r
lincomycin	lincomycinum	synonym	amr_r
lincomycin	lincomyocin	synonym	amr_r
lincomycin	lincorex	synonym	amr_r
lincomycin	linocin	synonym	amr_r
lincomycin	mycivin	synonym	amr_r
linezolid	LZD	card_abbreviation	card
linezolid	desfluorolinezolid	synonym	amr_r
linezolid	line	abbreviation	amr_r
linezolid	linezo	abbreviation	amr_r
linezolid	linezoid	synonym	amr_r
linezolid	linezolidum	synonym	amr_r
linezolid	lnz	abbreviation	amr_r
linezolid	lz	abbreviation	amr_r
linezolid	lzd	abbreviation	amr_r
linezolid	zivoxid	synonym	amr_r
linezolid	zyvox	synonym	amr_r
linezolid	zyvoxa	synonym	amr_r
linezolid	zyvoxam	synonym	amr_r
linezolid	zyvoxid	synonym	amr_r
lysocin (e)	LYS	card_abbreviation	card
meropenem	mem	abbreviation	amr_r
meropenem	mer	abbreviation	amr_r
meropenem	mero	abbreviation	amr_r
meropenem	meronem	synonym	amr_r
meropenem	merope	abbreviation	amr_r
meropenem	meropen	synonym	amr_r
meropenem	meropenemum	synonym	amr_r
meropenem	merrem	synonym	amr_r
meropenem	mp	abbreviation	amr_r
meropenem	mrp	abbreviation	amr_r
meticillin	belfacillin	synonym	amr_r
meticillin	celbenin	synonym	amr_r
meticillin	celpilline	synonym	amr_r
meticillin	cinopenil	synonym	amr_r
meticillin	dimocillin	synonym	amr_r
meticillin	estafcilina	synonym	amr_r
meticillin	flabelline	synonym	amr_r
meticillin	lucopenin	synonym	amr_r
meticillin	metacillin	synonym	amr_r
meticillin	methcillin	synonym	amr_r
meticillin	methic	abbreviation	amr_r
meticillin	methicillin	synonym	amr_r
meticillin	methicillinanhydrous	synonym	amr_r
meticillin	methicillinhydrate	synonym	amr_r
meticillin	methicillinsalt	synonym	amr_r
meticillin	methicillinum	synonym	amr_r
meticillin	methycillin	synonym	amr_r
meticillin	meti	abbreviation	amr_r
meticillin	meticilina	synonym	amr_r
meticillin	meticillina	synonym	amr_r
meticillin	meticilline	synonym	amr_r
meticillin	meticillinsalt	synonym	amr_r
meticillin	meticillinum	synonym	amr_r
meticillin	penaureus	synonym	amr_r
meticillin	penysol	synonym	amr_r
meticillin	staficyn	synonym	amr_r
meticillin	staphcillin	synonym	amr_r
meticillin	synticillin	synonym	amr_r
metronidazole	MTZ	card_abbreviation	card
metronidazole	acromona	synonym	amr_r
metronidazole	anagiardil	synonym	amr_r
metronidazole	arilin	synonym	amr_r
metronidazole	atrivyl	synonym	amr_r
metronidazole	bexon	synonym	amr_r
metronidazole	clont	synonym	amr_r
metronidazole	danizol	synonym	amr_r
metronidazole	deflamon	synonym	amr_r
metronidazole	donnan	synonym	amr_r
metronidazole	efloran	synonym	amr_r
metronidazole	elyzol	synonym	amr_r
metronidazole	entizol	synonym	amr_r
metronidazole	eumin	synonym	amr_r
metronidazole	flagemona	synonym	amr_r
metronidazole	flagesol	synonym	amr_r
metronidazole	flagil	synonym	amr_r
metronidazole	flagyl	synonym	amr_r
metronidazole	flazol	synonym	amr_r
metronidazole	flegyl	synonym	amr_r
metronidazole	florazole	synonym	amr_r
metronidazole	fossyol	synonym	amr_r
metronidazole	giatricol	synonym	amr_r
metronidazole	gineflavir	synonym	amr_r
metronidazole	givagil	synonym	amr_r
metronidazole	hydroxydimetridazole	synonym	amr_r
metronidazole	hydroxymetronidazole	synonym	amr_r
metronidazole	izoklion	synonym	amr_r
metronidazole	klion	synonym	amr_r
metronidazole	klont	synonym	amr_r
metronidazole	mepagyl	synonym	amr_r
metronidazole	meronidal	synonym	amr_r
metronidazole	metr	abbreviation	amr_r
metronidazole	metric	synonym	amr_r
metronidazole	metrolag	synonym	amr_r
metronidazole	metrolyl	synonym	amr_r
metronidazole	metromidol	synonym	amr_r
metronidazole	metron	abbreviation	amr_r
metronidazole	metronidazolo	synonym	amr_r
metronidazole	metronidazolum	synonym	amr_r
metronidazole	metroplex	synonym	amr_r
metronidazole	metrotop	synonym	amr_r
metronidazole	mexibol	synonym	amr_r
metronidazole	mnz	abbreviation	amr_r
metronidazole	monagyl	synonym	amr_r
metronidazole	monasin	synonym	amr_r
metronidazole	mtz	abbreviation	amr_r
metronidazole	nalox	synonym	amr_r
metronidazole	nidagyl	synonym	amr_r
metronidazole	noritate	synonym	amr_r
metronidazole	novonidazol	synonym	amr_r
metronidazole	nuvessa	synonym	amr_r
metronidazole	orvagil	synonym	amr_r
metronidazole	polibiotic	synonym	amr_r
metronidazole	protostat	synonym	amr_r
metronidazole	rathimed	synonym	amr_r
metronidazole	rosaced	synonym	amr_r
metronidazole	rosased	synonym	amr_r
metronidazole	sanatrichom	synonym	amr_r
metronidazole	satric	synonym	amr_r
metronidazole	takimetol	synonym	amr_r
metronidazole	trichazol	synonym	amr_r
metronidazole	trichex	synonym	amr_r
metronidazole	trichobrol	synonym	amr_r
metronidazole	trichocide	synonym	amr_r
metronidazole	trichomol	synonym	amr_r
metronidazole	trichopal	synonym	amr_r
metronidazole	trichopol	synonym	amr_r
metronidazole	tricocet	synonym	amr_r
metronidazole	tricom	synonym	amr_r
metronidazole	trikacide	synonym	amr_r
metronidazole	trikamon	synonym	amr_r
metronidazole	trikhopol	synonym	amr_r
metronidazole	trikojol	synonym	amr_r
metronidazole	trikozol	synonym	amr_r
metronidazole	trimeks	synonym	amr_r
metronidazole	trivazol	synonym	amr_r
metronidazole	vagilen	synonym	amr_r
metronidazole	vagimid	synonym	amr_r
metronidazole	vandazole	synonym	amr_r
metronidazole	vertisal	synonym	amr_r
metronidazole	wagitran	synonym	amr_r
metronidazole	zadstat	synonym	amr_r
metronidazole	zidoval	synonym	amr_r
minocycline	acnez	synonym	amr_r
minocycline	arestin	synonym	amr_r
minocycline	borymycin	synonym	amr_r
minocycline	dynacin	synonym	amr_r
minocycline	lederderm	synonym	amr_r
minocycline	mc	abbreviation	amr_r
minocycline	mh	abbreviation	amr_r
minocycline	mi	abbreviation	amr_r
minocycline	min	abbreviation	amr_r
minocycline	mino	abbreviation	amr_r
minocycline	minociclina	synonym	amr_r
minocycline	minocin	synonym	amr_r
minocycline	minocline	synonym	amr_r
minocycline	minocy	abbreviation	amr_r
minocycline	minocyclin	synonym	amr_r
minocycline	minocyclinum	synonym	amr_r
minocycline	minocyn	synonym	amr_r
minocycline	minomax	synonym	amr_r
minocycline	minomycin	synonym	amr_r
minocycline	mn	abbreviation	amr_r
minocycline	mno	abbreviation	amr_r
minocycline	mynocine	synonym	amr_r
minocycline	periocline	synonym	amr_r
minocycline	solodyn	synonym	amr_r
minocycline	vectrin	synonym	amr_r
minocycline	ximino	synonym	amr_r
moxifloxacin	MXF	card_abbreviation	card
moxifloxacin	actira	synonym	amr_r
moxifloxacin	actura	synonym	amr_r
moxifloxacin	avalox	synonym	amr_r
moxifloxacin	avelox	synonym	amr_r
moxifloxacin	avolex	synonym	amr_r
moxifloxacin	izilox	synonym	amr_r
moxifloxacin	mox	abbreviation	amr_r
moxifloxacin	moxeza	synonym	amr_r
moxifloxacin	moxi	abbreviation	amr_r
moxifloxacin	moxifl	abbreviation	amr_r
moxifloxacin	moxifloxacine	synonym	amr_r
moxifloxacin	moxifloxacino	synonym	amr_r
moxifloxacin	mxf	abbreviation	amr_r
moxifloxacin	octegra	synonym	amr_r
moxifloxacin	vegamox	synonym	amr_r
moxifloxacin	vigamox	synonym	amr_r
moxifloxacin	zimoxin	synonym	amr_r
mupirocin	MUP	card_abbreviation	card
mupirocin	bactoderm	synonym	amr_r
mupirocin	bactroban	synonym	amr_r
mupirocin	centany	synonym	amr_r
mupirocin	mup	abbreviation	amr_r
mupirocin	mupi	abbreviation	amr_r
mupirocin	mupiro	abbreviation	amr_r
mupirocin	mupirocina	synonym	amr_r
mupirocin	mupirocine	synonym	amr_r
mupirocin	mupirocinum	synonym	amr_r
mupirocin	plasimine	synonym	amr_r
mupirocin	turixin	synonym	amr_r
nalidixic acid	amfonelinsaeure	synonym	amr_r
nalidixic acid	baktogram	synonym	amr_r
nalidixic acid	betaxina	synonym	amr_r
nalidixic acid	chemiurin	synonym	amr_r
nalidixic acid	cybis	synonym	amr_r
nalidixic acid	dixiben	synonym	amr_r
nalidixic acid	dixilina	synonym	amr_r
nalidixic acid	dixinal	synonym	amr_r
nalidixic acid	eucisten	synonym	amr_r
nalidixic acid	eucistin	synonym	amr_r
nalidixic acid	innoxalomn	synonym	amr_r
