gene_name	accession	element_type	ncbi_class_raw	ncbi_subclass_raw	canonical_class_token	canonical_drug_token
msrH	WP_138070341.1	AMR	MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/PRISTINAMYCIN	macrolide	erythromycin
msrH	WP_138070341.1	AMR	MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/PRISTINAMYCIN	macrolide	pristinamycin
msrH	WP_138070341.1	AMR	MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/PRISTINAMYCIN	streptogramin	erythromycin
msrH	WP_138070341.1	AMR	MACROLIDE/STREPTOGRAMIN	ERYTHROMYCIN/PRISTINAMYCIN	streptogramin	pristinamycin
mtrA	WP_003689713.1	AMR	EFFLUX	EFFLUX	efflux	efflux
mtrC	WP_002224968.1	AMR	EFFLUX	EFFLUX	efflux	efflux
mtrC	WP_003693766.1	AMR	EFFLUX	EFFLUX	efflux	efflux
mtrR	WP_003693763.1	AMR	EFFLUX	EFFLUX	efflux	efflux
mtrR	WP_012503796.1	AMR	EFFLUX	EFFLUX	efflux	efflux
mupA	WP_000163435.1	AMR	MUPIROCIN	MUPIROCIN	mupirocin	mupirocin
mupA	WP_012263521.1	AMR	MUPIROCIN	MUPIROCIN	mupirocin	mupirocin
mupB	WP_063854488.1	AMR	MUPIROCIN	MUPIROCIN	mupirocin	mupirocin
myrA	WP_063854489.1	AMR	MACROLIDE	TYLOSIN	macrolide	tylosin
narA	WP_002326774.1	AMR	IONOPHORE	MADURAMICIN/NARASIN/SALINOMYCIN	ionophore	maduramicin
narA	WP_002326774.1	AMR	IONOPHORE	MADURAMICIN/NARASIN/SALINOMYCIN	ionophore	narasin
narA	WP_002326774.1	AMR	IONOPHORE	MADURAMICIN/NARASIN/SALINOMYCIN	ionophore	salinomycin
narB	WP_002333004.1	AMR	IONOPHORE	MADURAMICIN/NARASIN/SALINOMYCIN	ionophore	maduramicin
narB	WP_002333004.1	AMR	IONOPHORE	MADURAMICIN/NARASIN/SALINOMYCIN	ionophore	narasin
narB	WP_002333004.1	AMR	IONOPHORE	MADURAMICIN/NARASIN/SALINOMYCIN	ionophore	salinomycin
nimA	WP_032488596.1	AMR	NITROIMIDAZOLE	NITROIMIDAZOLE	nitroimidazole	nitroimidazole
nimB-Cd	WP_009893068.1	AMR	NITROIMIDAZOLE	NITROIMIDAZOLE	nitroimidazole	nitroimidazole
nimB	WP_063854490.1	AMR	NITROIMIDAZOLE	NITROIMIDAZOLE	nitroimidazole	nitroimidazole
nimC	WP_063854491.1	AMR	NITROIMIDAZOLE	NITROIMIDAZOLE	nitroimidazole	nitroimidazole
nimD	WP_063854492.1	AMR	NITROIMIDAZOLE	NITROIMIDAZOLE	nitroimidazole	nitroimidazole
nimE	WP_005812773.1	AMR	NITROIMIDAZOLE	NITROIMIDAZOLE	nitroimidazole	nitroimidazole
nimG	WP_087312253.1	AMR	NITROIMIDAZOLE	NITROIMIDAZOLE	nitroimidazole	nitroimidazole
nimI	WP_021588763.1	AMR	NITROIMIDAZOLE	NITROIMIDAZOLE	nitroimidazole	nitroimidazole
nimJ	WP_005812825.1	AMR	NITROIMIDAZOLE	NITROIMIDAZOLE	nitroimidazole	nitroimidazole
nimK	WP_268871842.1	AMR	NITROIMIDAZOLE	NITROIMIDAZOLE	nitroimidazole	nitroimidazole
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	aminoglycoside	amikacin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	aminoglycoside	clindamycin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	aminoglycoside	doxycycline
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	aminoglycoside	erythromycin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	aminoglycoside	gentamicin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	aminoglycoside	minocycline
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	aminoglycoside	pleuromutilin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	aminoglycoside	tetracycline
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	lincosamide	amikacin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	lincosamide	clindamycin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	lincosamide	doxycycline
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	lincosamide	erythromycin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	lincosamide	gentamicin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	lincosamide	minocycline
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	lincosamide	pleuromutilin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	lincosamide	tetracycline
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	macrolide	amikacin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	macrolide	clindamycin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	macrolide	doxycycline
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	macrolide	erythromycin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	macrolide	gentamicin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	macrolide	minocycline
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	macrolide	pleuromutilin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	macrolide	tetracycline
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	pleuromutilin	amikacin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	pleuromutilin	clindamycin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	pleuromutilin	doxycycline
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	pleuromutilin	erythromycin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	pleuromutilin	gentamicin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	pleuromutilin	minocycline
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	pleuromutilin	pleuromutilin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	pleuromutilin	tetracycline
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	tetracycline	amikacin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	tetracycline	clindamycin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	tetracycline	doxycycline
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	tetracycline	erythromycin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	tetracycline	gentamicin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	tetracycline	minocycline
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	tetracycline	pleuromutilin
nms	WP_430673474.1	AMR	AMINOGLYCOSIDE/LINCOSAMIDE/MACROLIDE/PLEUROMUTILIN/TETRACYCLINE	AMIKACIN/CLINDAMYCIN/DOXYCYCLINE/ERYTHROMYCIN/GENTAMICIN/MINOCYCLINE/PLEUROMUTILIN/TETRACYCLINE	tetracycline	tetracycline
norM		AMR	EFFLUX	EFFLUX	efflux	efflux
norM	WP_003687823.1	AMR	EFFLUX	EFFLUX	efflux	efflux
norM	WP_011883895.1	AMR	EFFLUX	EFFLUX	efflux	efflux
npmA	WP_032492089.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
npmC	WP_434780709.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
nshR	WP_063854493.1	AMR	THIOSTREPTON	THIOSTREPTON	thiostrepton	thiostrepton
ole(B)	WP_063854494.1	AMR	MACROLIDE	OLEANDOMYCIN	macrolide	oleandomycin
oleD	WP_063854495.1	AMR	MACROLIDE	ERYTHROMYCIN/OLEANDOMYCIN/TYLOSIN	macrolide	erythromycin
oleD	WP_063854495.1	AMR	MACROLIDE	ERYTHROMYCIN/OLEANDOMYCIN/TYLOSIN	macrolide	oleandomycin
oleD	WP_063854495.1	AMR	MACROLIDE	ERYTHROMYCIN/OLEANDOMYCIN/TYLOSIN	macrolide	tylosin
oleI	WP_030778152.1	AMR	MACROLIDE	OLEANDOMYCIN	macrolide	oleandomycin
optrA	WP_063854496.1	AMR	OXAZOLIDINONE/PHENICOL	FLORFENICOL/OXAZOLIDINONE	oxazolidinone	florfenicol
optrA	WP_063854496.1	AMR	OXAZOLIDINONE/PHENICOL	FLORFENICOL/OXAZOLIDINONE	oxazolidinone	oxazolidinone
optrA	WP_063854496.1	AMR	OXAZOLIDINONE/PHENICOL	FLORFENICOL/OXAZOLIDINONE	phenicol	florfenicol
optrA	WP_063854496.1	AMR	OXAZOLIDINONE/PHENICOL	FLORFENICOL/OXAZOLIDINONE	phenicol	oxazolidinone
oqxA	WP_002914189.1	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	phenicol	phenicol
oqxA	WP_002914189.1	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	phenicol	quinolone
oqxA	WP_002914189.1	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	quinolone	phenicol
oqxA	WP_002914189.1	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	quinolone	quinolone
oqxB	WP_000347934.1	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	phenicol	phenicol
oqxB	WP_000347934.1	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	phenicol	quinolone
oqxB	WP_000347934.1	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	quinolone	phenicol
oqxB	WP_000347934.1	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	quinolone	quinolone
otr(A)	WP_063854497.1	AMR	TETRACYCLINE	TETRACYCLINE	tetracycline	tetracycline
otr(A)	WP_063854498.1	AMR	TETRACYCLINE	TETRACYCLINE	tetracycline	tetracycline
otr(B)	WP_063854500.1	AMR	TETRACYCLINE	TETRACYCLINE	tetracycline	tetracycline
pbp2m	WP_049151672.1	AMR	BETA-LACTAM	BETA-LACTAM	beta-lactam	beta-lactam
pexA	WP_063854502.1	AMR	PHENICOL	PHENICOL	phenicol	phenicol
pmrA	WP_000136130.1	AMR	QUINOLONE	QUINOLONE	quinolone	quinolone
pmrA	WP_000136147.1	AMR	QUINOLONE	QUINOLONE	quinolone	quinolone
poxtA-Ef	WP_094899500.1	AMR	OXAZOLIDINONE/PHENICOL	CHLORAMPHENICOL/FLORFENICOL/LINEZOLID	oxazolidinone	chloramphenicol
poxtA-Ef	WP_094899500.1	AMR	OXAZOLIDINONE/PHENICOL	CHLORAMPHENICOL/FLORFENICOL/LINEZOLID	oxazolidinone	florfenicol
poxtA-Ef	WP_094899500.1	AMR	OXAZOLIDINONE/PHENICOL	CHLORAMPHENICOL/FLORFENICOL/LINEZOLID	oxazolidinone	linezolid
poxtA-Ef	WP_094899500.1	AMR	OXAZOLIDINONE/PHENICOL	CHLORAMPHENICOL/FLORFENICOL/LINEZOLID	phenicol	chloramphenicol
poxtA-Ef	WP_094899500.1	AMR	OXAZOLIDINONE/PHENICOL	CHLORAMPHENICOL/FLORFENICOL/LINEZOLID	phenicol	florfenicol
poxtA-Ef	WP_094899500.1	AMR	OXAZOLIDINONE/PHENICOL	CHLORAMPHENICOL/FLORFENICOL/LINEZOLID	phenicol	linezolid
poxtA	WP_002415638.1	AMR	OXAZOLIDINONE/PHENICOL	CHLORAMPHENICOL/FLORFENICOL/LINEZOLID	oxazolidinone	chloramphenicol
poxtA	WP_002415638.1	AMR	OXAZOLIDINONE/PHENICOL	CHLORAMPHENICOL/FLORFENICOL/LINEZOLID	oxazolidinone	florfenicol
poxtA	WP_002415638.1	AMR	OXAZOLIDINONE/PHENICOL	CHLORAMPHENICOL/FLORFENICOL/LINEZOLID	oxazolidinone	linezolid
poxtA	WP_002415638.1	AMR	OXAZOLIDINONE/PHENICOL	CHLORAMPHENICOL/FLORFENICOL/LINEZOLID	phenicol	chloramphenicol
poxtA	WP_002415638.1	AMR	OXAZOLIDINONE/PHENICOL	CHLORAMPHENICOL/FLORFENICOL/LINEZOLID	phenicol	florfenicol
poxtA	WP_002415638.1	AMR	OXAZOLIDINONE/PHENICOL	CHLORAMPHENICOL/FLORFENICOL/LINEZOLID	phenicol	linezolid
qnrAS	WP_012550237.1	AMR	QUINOLONE	QUINOLONE	quinolone	quinolone
qnrC	WP_032492368.1	AMR	QUINOLONE	QUINOLONE	quinolone	quinolone
qseB	WP_001572368.1	AMR	COLISTIN	COLISTIN	colistin	colistin
qseC	WP_001572371.1	AMR	COLISTIN	COLISTIN	colistin	colistin
ranA	WP_004918725.1	AMR	EFFLUX	EFFLUX	efflux	efflux
ranB	WP_004918723.1	AMR	EFFLUX	EFFLUX	efflux	efflux
rdmCL	WP_000140042.1	AMR	MACROLIDE	TYLOSIN	macrolide	tylosin
rgt	WP_063854815.1	AMR	RIFAMYCIN	RIFAMYCIN	rifamycin	rifamycin
rmtA	WP_063854824.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
rmtC	WP_000855769.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
rmtG	WP_025368648.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
rmtH	WP_046664169.1	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	aminoglycoside	aminoglycoside
rox	WP_011210071.1	AMR	RIFAMYCIN	RIFAMPIN	rifamycin	rifampicin
rox	WP_015031687.1	AMR	RIFAMYCIN	RIFAMYCIN	rifamycin	rifamycin
rphC	WP_087347987.1	AMR	RIFAMYCIN	RIFAMYCIN	rifamycin	rifamycin
rphD	WP_087348261.1	AMR	RIFAMYCIN	RIFAMYCIN	rifamycin	rifamycin
rph	WP_063854910.1	AMR	RIFAMYCIN	RIFAMYCIN	rifamycin	rifamycin
sal(A)	WP_063854920.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	lincosamide	lincosamide
sal(A)	WP_063854920.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	lincosamide	pleuromutilin
sal(A)	WP_063854920.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	lincosamide	streptogramin
sal(A)	WP_063854920.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	pleuromutilin	lincosamide
sal(A)	WP_063854920.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	pleuromutilin	pleuromutilin
sal(A)	WP_063854920.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	pleuromutilin	streptogramin
sal(A)	WP_063854920.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	streptogramin	lincosamide
sal(A)	WP_063854920.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	streptogramin	pleuromutilin
sal(A)	WP_063854920.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	streptogramin	streptogramin
sal(B)	WP_218688397.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	lincosamide	lincosamide
sal(B)	WP_218688397.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	lincosamide	pleuromutilin
sal(B)	WP_218688397.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	lincosamide	streptogramin
sal(B)	WP_218688397.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	pleuromutilin	lincosamide
sal(B)	WP_218688397.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	pleuromutilin	pleuromutilin
sal(B)	WP_218688397.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	pleuromutilin	streptogramin
sal(B)	WP_218688397.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	streptogramin	lincosamide
sal(B)	WP_218688397.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	streptogramin	pleuromutilin
sal(B)	WP_218688397.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	streptogramin	streptogramin
sal(C)	WP_218702729.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	lincosamide	lincosamide
sal(C)	WP_218702729.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	lincosamide	pleuromutilin
sal(C)	WP_218702729.1	AMR	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	LINCOSAMIDE/PLEUROMUTILIN/STREPTOGRAMIN	lincosamide	streptogramin
